num_date_time,answer
2_20220831 00,1177.337646484375
2_20220831 01,1200.10498046875
2_20220831 02,1177.7723388671875
2_20220831 03,1169.02197265625
2_20220831 04,1150.88037109375
2_20220831 05,1165.23828125
2_20220831 06,1103.5545654296875
2_20220831 07,1129.66650390625
2_20220831 08,1718.4051513671875
2_20220831 09,1973.223876953125
2_20220831 10,2139.526611328125
2_20220831 11,2059.852783203125
2_20220831 12,2134.29736328125
2_20220831 13,2184.135009765625
2_20220831 14,2181.7353515625
2_20220831 15,2233.273681640625
2_20220831 16,2234.665283203125
2_20220831 17,2200.23486328125
2_20220831 18,2150.508056640625
2_20220831 19,1833.4810791015625
2_20220831 20,1718.3846435546875
2_20220831 21,1475.6636962890625
2_20220831 22,1027.5096435546875
2_20220831 23,1273.2432861328125
3_20220825 00,1045.9892578125
3_20220825 01,1011.8379516601562
3_20220825 02,1001.70166015625
3_20220825 03,907.6825561523438
3_20220825 04,915.36083984375
3_20220825 05,914.9489135742188
3_20220825 06,926.5069580078125
3_20220825 07,993.7313842773438
3_20220825 08,1088.7694091796875
3_20220825 09,1163.569580078125
3_20220825 10,1291.9437255859375
3_20220825 11,1298.3868408203125
3_20220825 12,1296.2734375
3_20220825 13,1464.9786376953125
3_20220825 14,1630.1966552734375
3_20220825 15,1836.2733154296875
3_20220825 16,2086.507080078125
3_20220825 17,2144.971435546875
3_20220825 18,2392.083251953125
3_20220825 19,2400.1904296875
3_20220825 20,2410.76318359375
3_20220825 21,1992.64990234375
3_20220825 22,1169.2279052734375
3_20220825 23,1049.595703125
3_20220826 00,998.3704223632812
3_20220826 01,959.3744506835938
3_20220826 02,932.4158325195312
3_20220826 03,934.54833984375
3_20220826 04,906.943115234375
3_20220826 05,892.1911010742188
3_20220826 06,919.7409057617188
3_20220826 07,967.0485229492188
3_20220826 08,1031.35595703125
3_20220826 09,1117.548583984375
3_20220826 10,1197.1273193359375
3_20220826 11,1195.3709716796875
3_20220826 12,1217.891845703125
3_20220826 13,1393.5872802734375
3_20220826 14,1605.13037109375
3_20220826 15,1852.9442138671875
3_20220826 16,2064.02197265625
3_20220826 17,2170.578857421875
3_20220826 18,2426.07275390625
3_20220826 19,2582.591064453125
3_20220826 20,2494.57763671875
3_20220826 21,1988.4925537109375
3_20220826 22,1262.441650390625
3_20220826 23,1024.8505859375
3_20220827 00,958.545654296875
3_20220827 01,945.9979248046875
3_20220827 02,900.2679443359375
3_20220827 03,869.07275390625
3_20220827 04,874.111328125
3_20220827 05,882.5132446289062
3_20220827 06,918.0797729492188
3_20220827 07,901.0206909179688
3_20220827 08,981.5341186523438
3_20220827 09,1091.400634765625
3_20220827 10,1088.1939697265625
3_20220827 11,1142.2955322265625
3_20220827 12,1183.89990234375
3_20220827 13,1253.744873046875
3_20220827 14,1549.659423828125
3_20220827 15,1835.84765625
3_20220827 16,2001.52197265625
3_20220827 17,2114.554931640625
3_20220827 18,2327.707275390625
3_20220827 19,2421.675537109375
3_20220827 20,2454.877197265625
3_20220827 21,1917.5911865234375
3_20220827 22,1159.338623046875
3_20220827 23,1028.7259521484375
3_20220828 00,945.8131103515625
3_20220828 01,918.0678100585938
3_20220828 02,924.560791015625
3_20220828 03,910.908935546875
3_20220828 04,897.7357177734375
3_20220828 05,871.94091796875
3_20220828 06,853.0552368164062
3_20220828 07,837.6468505859375
3_20220828 08,934.7463989257812
3_20220828 09,1001.5018920898438
3_20220828 10,1042.219482421875
3_20220828 11,1034.152587890625
3_20220828 12,1057.348388671875
3_20220828 13,1222.3311767578125
3_20220828 14,1457.419677734375
3_20220828 15,1790.282470703125
3_20220828 16,1935.328369140625
3_20220828 17,2103.513671875
3_20220828 18,2341.34521484375
3_20220828 19,2293.053955078125
3_20220828 20,2100.37939453125
3_20220828 21,1718.171875
3_20220828 22,1115.205078125
3_20220828 23,1047.7684326171875
3_20220829 00,1030.506591796875
3_20220829 01,975.5316772460938
3_20220829 02,966.9909057617188
3_20220829 03,921.1044311523438
3_20220829 04,896.4711303710938
3_20220829 05,907.7508544921875
3_20220829 06,948.06005859375
3_20220829 07,977.7725219726562
3_20220829 08,1024.39697265625
3_20220829 09,1167.544677734375
3_20220829 10,1237.2037353515625
3_20220829 11,1180.3870849609375
3_20220829 12,1199.39990234375
3_20220829 13,1202.2115478515625
3_20220829 14,1172.104248046875
3_20220829 15,1214.5753173828125
3_20220829 16,1269.602294921875
3_20220829 17,1181.81103515625
3_20220829 18,1197.8692626953125
3_20220829 19,1476.7686767578125
3_20220829 20,1365.127197265625
3_20220829 21,1122.3310546875
3_20220829 22,948.193603515625
3_20220829 23,909.6280517578125
3_20220830 00,1004.0379638671875
3_20220830 01,972.2222900390625
3_20220830 02,918.0811157226562
3_20220830 03,858.2786865234375
3_20220830 04,850.6815185546875
3_20220830 05,824.3955078125
3_20220830 06,875.9754028320312
3_20220830 07,958.2296142578125
3_20220830 08,1110.3089599609375
3_20220830 09,1308.0123291015625
3_20220830 10,1306.2406005859375
3_20220830 11,1392.141845703125
3_20220830 12,1355.6827392578125
3_20220830 13,1515.190673828125
3_20220830 14,1531.2342529296875
3_20220830 15,1723.294921875
3_20220830 16,1687.8297119140625
3_20220830 17,1488.07177734375
3_20220830 18,1473.455810546875
3_20220830 19,1302.6881103515625
3_20220830 20,1461.8953857421875
3_20220830 21,1448.595458984375
3_20220830 22,1182.19482421875
3_20220830 23,976.37939453125
3_20220831 00,938.8571166992188
3_20220831 01,887.198486328125
3_20220831 02,845.3845825195312
3_20220831 03,871.1605834960938
3_20220831 04,843.8128051757812
3_20220831 05,844.1052856445312
3_20220831 06,857.210205078125
3_20220831 07,926.4228515625
3_20220831 08,1076.7579345703125
3_20220831 09,1194.3302001953125
3_20220831 10,1248.7564697265625
3_20220831 11,1285.8262939453125
3_20220831 12,1344.51123046875
3_20220831 13,1459.6207275390625
3_20220831 14,1637.027099609375
3_20220831 15,1966.794189453125
3_20220831 16,2090.666748046875
3_20220831 17,1988.7283935546875
3_20220831 18,2322.3876953125
3_20220831 19,2422.60595703125
3_20220831 20,2491.799072265625
3_20220831 21,2059.816162109375
3_20220831 22,1232.6927490234375
3_20220831 23,1043.55859375
4_20220825 00,698.2567749023438
4_20220825 01,695.4825439453125
4_20220825 02,690.99072265625
4_20220825 03,686.651123046875
4_20220825 04,692.0510864257812
4_20220825 05,690.1908569335938
4_20220825 06,737.8480834960938
4_20220825 07,843.4609985351562
4_20220825 08,1057.5849609375
4_20220825 09,1291.79443359375
4_20220825 10,1363.6181640625
4_20220825 11,1399.4710693359375
4_20220825 12,1375.18212890625
4_20220825 13,1348.515380859375
4_20220825 14,1322.22021484375
4_20220825 15,1269.9505615234375
4_20220825 16,1191.809814453125
4_20220825 17,1072.2603759765625
4_20220825 18,910.6361694335938
4_20220825 19,795.6414794921875
4_20220825 20,793.7164916992188
4_20220825 21,774.3709106445312
4_20220825 22,748.75927734375
4_20220825 23,687.6744384765625
4_20220826 00,676.2886962890625
4_20220826 01,680.2107543945312
4_20220826 02,681.4497680664062
4_20220826 03,680.7884521484375
4_20220826 04,672.4752197265625
4_20220826 05,677.998779296875
4_20220826 06,723.2455444335938
4_20220826 07,835.7091674804688
4_20220826 08,1016.2551879882812
4_20220826 09,1249.21923828125
4_20220826 10,1317.221923828125
4_20220826 11,1368.7171630859375
4_20220826 12,1387.7825927734375
4_20220826 13,1426.4912109375
4_20220826 14,1389.723388671875
4_20220826 15,1374.58740234375
4_20220826 16,1303.005859375
4_20220826 17,1154.927001953125
4_20220826 18,1017.1232299804688
4_20220826 19,852.0494384765625
4_20220826 20,820.3920288085938
4_20220826 21,781.8177490234375
4_20220826 22,757.7713623046875
4_20220826 23,729.1017456054688
4_20220827 00,697.8726196289062
4_20220827 01,691.1018676757812
4_20220827 02,695.977783203125
4_20220827 03,680.4076538085938
4_20220827 04,672.2752685546875
4_20220827 05,681.6640625
4_20220827 06,729.3784790039062
4_20220827 07,840.2421875
4_20220827 08,1020.4357299804688
4_20220827 09,1243.5565185546875
4_20220827 10,1287.79150390625
4_20220827 11,1301.29638671875
4_20220827 12,1303.7529296875
4_20220827 13,1293.33837890625
4_20220827 14,1255.4561767578125
4_20220827 15,1241.8936767578125
4_20220827 16,1181.130859375
4_20220827 17,1045.1650390625
4_20220827 18,910.97314453125
4_20220827 19,796.532470703125
4_20220827 20,797.0670776367188
4_20220827 21,738.6873779296875
4_20220827 22,725.4579467773438
4_20220827 23,688.8616333007812
4_20220828 00,687.9136962890625
4_20220828 01,692.6207275390625
4_20220828 02,693.4699096679688
4_20220828 03,693.5501098632812
4_20220828 04,691.7914428710938
4_20220828 05,703.1694946289062
4_20220828 06,751.5596923828125
4_20220828 07,846.65283203125
4_20220828 08,1001.7548217773438
4_20220828 09,1224.5106201171875
4_20220828 10,1287.5155029296875
4_20220828 11,1323.36572265625
4_20220828 12,1360.6947021484375
4_20220828 13,1336.7921142578125
4_20220828 14,1317.22412109375
4_20220828 15,1348.7503662109375
4_20220828 16,1332.3360595703125
4_20220828 17,1199.5738525390625
4_20220828 18,1071.426025390625
4_20220828 19,885.44091796875
4_20220828 20,830.8408813476562
4_20220828 21,778.9940795898438
4_20220828 22,758.7272338867188
4_20220828 23,728.5394897460938
4_20220829 00,729.217041015625
4_20220829 01,724.9328002929688
4_20220829 02,726.166015625
4_20220829 03,728.0737915039062
4_20220829 04,724.7305908203125
4_20220829 05,712.1766357421875
4_20220829 06,768.7265625
4_20220829 07,875.2579956054688
4_20220829 08,983.9139404296875
4_20220829 09,1217.370361328125
4_20220829 10,1291.9832763671875
4_20220829 11,1304.84619140625
4_20220829 12,1294.07080078125
4_20220829 13,1274.4749755859375
4_20220829 14,1258.7796630859375
4_20220829 15,1242.1512451171875
4_20220829 16,1142.2554931640625
4_20220829 17,1080.429443359375
4_20220829 18,931.198974609375
4_20220829 19,825.5466918945312
4_20220829 20,832.0642700195312
4_20220829 21,780.2130126953125
4_20220829 22,752.9505004882812
4_20220829 23,720.8170776367188
4_20220830 00,701.2222900390625
4_20220830 01,705.626220703125
4_20220830 02,701.7129516601562
4_20220830 03,707.4006958007812
4_20220830 04,738.9600219726562
4_20220830 05,749.7615356445312
4_20220830 06,768.0909423828125
4_20220830 07,870.6901245117188
4_20220830 08,1007.4735717773438
4_20220830 09,1216.487060546875
4_20220830 10,1286.64599609375
4_20220830 11,1296.475830078125
4_20220830 12,1274.73486328125
4_20220830 13,1251.312255859375
4_20220830 14,1243.6976318359375
4_20220830 15,1233.6300048828125
4_20220830 16,1145.1094970703125
4_20220830 17,1090.955078125
4_20220830 18,982.9063110351562
4_20220830 19,890.5787963867188
4_20220830 20,866.0538940429688
4_20220830 21,803.8598022460938
4_20220830 22,770.4580688476562
4_20220830 23,723.0075073242188
4_20220831 00,699.4224853515625
4_20220831 01,705.8001098632812
4_20220831 02,699.465576171875
4_20220831 03,705.7048950195312
4_20220831 04,708.5203247070312
4_20220831 05,725.7993774414062
4_20220831 06,743.194091796875
4_20220831 07,866.9855346679688
4_20220831 08,1022.69677734375
4_20220831 09,1226.75341796875
4_20220831 10,1293.7784423828125
4_20220831 11,1308.5721435546875
4_20220831 12,1309.2469482421875
4_20220831 13,1285.3355712890625
4_20220831 14,1268.788330078125
4_20220831 15,1263.7415771484375
4_20220831 16,1165.47607421875
4_20220831 17,1060.681396484375
4_20220831 18,921.0626220703125
4_20220831 19,821.5184936523438
4_20220831 20,817.9086303710938
4_20220831 21,778.22265625
4_20220831 22,749.819580078125
4_20220831 23,711.384033203125
5_20220825 00,1955.5384521484375
5_20220825 01,1920.669677734375
5_20220825 02,1913.1846923828125
5_20220825 03,1903.2091064453125
5_20220825 04,1920.4010009765625
5_20220825 05,2005.94775390625
5_20220825 06,1978.4849853515625
5_20220825 07,2340.2294921875
5_20220825 08,2682.13427734375
5_20220825 09,3056.6865234375
5_20220825 10,3145.58544921875
5_20220825 11,3274.132080078125
5_20220825 12,3418.65966796875
5_20220825 13,3356.708740234375
5_20220825 14,3523.65966796875
5_20220825 15,3311.727294921875
5_20220825 16,2724.84814453125
5_20220825 17,2505.99072265625
5_20220825 18,2109.485107421875
5_20220825 19,1880.8187255859375
5_20220825 20,1792.463623046875
5_20220825 21,1714.8424072265625
5_20220825 22,1734.8975830078125
5_20220825 23,1740.5030517578125
5_20220826 00,1907.398193359375
5_20220826 01,1887.77783203125
5_20220826 02,1880.1109619140625
5_20220826 03,1858.898681640625
5_20220826 04,1934.4385986328125
5_20220826 05,2013.975341796875
5_20220826 06,2087.53564453125
5_20220826 07,2351.258544921875
5_20220826 08,3118.589111328125
5_20220826 09,3519.0751953125
5_20220826 10,4218.576171875
5_20220826 11,4925.49365234375
5_20220826 12,5695.560546875
5_20220826 13,5501.21240234375
5_20220826 14,4992.44970703125
5_20220826 15,5489.44189453125
5_20220826 16,5090.826171875
5_20220826 17,5100.5654296875
5_20220826 18,5002.900390625
5_20220826 19,5302.43701171875
5_20220826 20,5204.390625
5_20220826 21,3510.943359375
5_20220826 22,1771.364501953125
5_20220826 23,1763.3392333984375
5_20220827 00,1959.9515380859375
5_20220827 01,1934.2197265625
5_20220827 02,1905.7210693359375
5_20220827 03,1871.2470703125
5_20220827 04,1944.9952392578125
5_20220827 05,1956.8563232421875
5_20220827 06,2077.490234375
5_20220827 07,2307.14697265625
5_20220827 08,3422.93212890625
5_20220827 09,4452.73486328125
5_20220827 10,4816.99169921875
5_20220827 11,6046.388671875
5_20220827 12,6299.12890625
5_20220827 13,6309.9580078125
5_20220827 14,6295.9921875
5_20220827 15,6130.20263671875
5_20220827 16,5873.6474609375
5_20220827 17,5919.17626953125
5_20220827 18,5455.04931640625
5_20220827 19,5519.7841796875
5_20220827 20,5481.517578125
5_20220827 21,3581.22607421875
5_20220827 22,1631.42431640625
5_20220827 23,1652.1480712890625
5_20220828 00,1530.57763671875
5_20220828 01,1517.154296875
5_20220828 02,1567.393310546875
5_20220828 03,1575.4737548828125
5_20220828 04,1680.3568115234375
5_20220828 05,1799.9886474609375
5_20220828 06,1955.23876953125
5_20220828 07,2234.75244140625
5_20220828 08,4758.904296875
5_20220828 09,5785.15087890625
5_20220828 10,6029.9443359375
5_20220828 11,5764.6025390625
5_20220828 12,5968.080078125
5_20220828 13,6241.43408203125
5_20220828 14,6690.099609375
5_20220828 15,6769.41845703125
5_20220828 16,6536.06298828125
5_20220828 17,5921.9951171875
5_20220828 18,3336.057861328125
5_20220828 19,1976.034423828125
5_20220828 20,1992.138671875
5_20220828 21,1595.1669921875
5_20220828 22,1512.494140625
5_20220828 23,1542.620361328125
5_20220829 00,1874.3328857421875
5_20220829 01,1858.1744384765625
5_20220829 02,1855.7105712890625
5_20220829 03,1852.0771484375
5_20220829 04,1802.3714599609375
5_20220829 05,1802.459228515625
5_20220829 06,1806.9840087890625
5_20220829 07,1800.27001953125
5_20220829 08,1805.2391357421875
5_20220829 09,1812.9161376953125
5_20220829 10,1808.0198974609375
5_20220829 11,1863.6956787109375
5_20220829 12,1828.796630859375
5_20220829 13,1851.4852294921875
5_20220829 14,1517.183837890625
5_20220829 15,1603.7794189453125
5_20220829 16,1528.4349365234375
5_20220829 17,1763.2340087890625
5_20220829 18,1863.509765625
5_20220829 19,1786.8748779296875
5_20220829 20,1762.3389892578125
5_20220829 21,1712.0692138671875
5_20220829 22,1708.2313232421875
5_20220829 23,1717.8240966796875
5_20220830 00,1865.0057373046875
5_20220830 01,1860.634521484375
5_20220830 02,1858.30810546875
5_20220830 03,1839.0867919921875
5_20220830 04,1850.8099365234375
5_20220830 05,1851.1505126953125
5_20220830 06,1856.7232666015625
5_20220830 07,1801.73681640625
5_20220830 08,1972.984130859375
5_20220830 09,2069.196044921875
5_20220830 10,1926.9071044921875
5_20220830 11,1911.83203125
5_20220830 12,1809.141845703125
5_20220830 13,1819.377197265625
5_20220830 14,1531.66943359375
5_20220830 15,1568.783935546875
5_20220830 16,1512.388427734375
5_20220830 17,1686.5943603515625
5_20220830 18,1725.8388671875
5_20220830 19,1783.6265869140625
5_20220830 20,1754.77099609375
5_20220830 21,1666.3985595703125
5_20220830 22,1725.0081787109375
5_20220830 23,1727.1611328125
5_20220831 00,1942.8856201171875
5_20220831 01,1946.6925048828125
5_20220831 02,1920.1051025390625
5_20220831 03,1928.2811279296875
5_20220831 04,1912.481201171875
5_20220831 05,1973.749267578125
5_20220831 06,2039.1173095703125
5_20220831 07,2136.794677734375
5_20220831 08,2252.90234375
5_20220831 09,2381.343017578125
5_20220831 10,2336.157958984375
5_20220831 11,2393.96630859375
5_20220831 12,2327.84375
5_20220831 13,2446.915283203125
5_20220831 14,2227.627197265625
5_20220831 15,2231.23974609375
5_20220831 16,2072.76513671875
5_20220831 17,2630.41845703125
5_20220831 18,2095.111083984375
5_20220831 19,1883.2723388671875
5_20220831 20,1796.22607421875
5_20220831 21,1688.0968017578125
5_20220831 22,1665.0062255859375
5_20220831 23,1672.127685546875
6_20220825 00,1132.66650390625
6_20220825 01,1016.0703125
6_20220825 02,994.1161499023438
6_20220825 03,1001.4775390625
6_20220825 04,978.9783325195312
6_20220825 05,1018.6449584960938
6_20220825 06,1151.2374267578125
6_20220825 07,1472.2021484375
6_20220825 08,1639.395263671875
6_20220825 09,2123.752197265625
6_20220825 10,2834.92626953125
6_20220825 11,2846.564453125
6_20220825 12,2905.16943359375
6_20220825 13,2934.153564453125
6_20220825 14,2918.339111328125
6_20220825 15,2857.7451171875
6_20220825 16,2742.568115234375
6_20220825 17,2605.664306640625
6_20220825 18,2249.928466796875
6_20220825 19,2108.550537109375
6_20220825 20,1912.8431396484375
6_20220825 21,1758.61572265625
6_20220825 22,1533.25927734375
6_20220825 23,1447.912353515625
6_20220826 00,1090.4443359375
6_20220826 01,1002.8178100585938
6_20220826 02,980.5134887695312
