num_date_time,answer
1_20220831 00,1867.305419921875
1_20220831 01,1903.690673828125
1_20220831 02,1658.4500732421875
1_20220831 03,1655.447509765625
1_20220831 04,1663.23876953125
1_20220831 05,1787.336181640625
1_20220831 06,1964.4998779296875
1_20220831 07,2168.2001953125
1_20220831 08,2592.955078125
1_20220831 09,3049.0263671875
1_20220831 10,3524.36669921875
1_20220831 11,3753.239013671875
1_20220831 12,3832.4970703125
1_20220831 13,3879.5302734375
1_20220831 14,3803.8330078125
1_20220831 15,3795.445068359375
1_20220831 16,3618.691162109375
1_20220831 17,3152.873046875
1_20220831 18,2637.61181640625
1_20220831 19,2228.060546875
1_20220831 20,2104.168701171875
1_20220831 21,1885.2274169921875
1_20220831 22,1548.414794921875
1_20220831 23,2050.11376953125
2_20220825 00,1286.4307861328125
2_20220825 01,1289.8154296875
2_20220825 02,1271.93115234375
2_20220825 03,1209.9287109375
2_20220825 04,1231.3623046875
2_20220825 05,1265.8441162109375
2_20220825 06,1280.88330078125
2_20220825 07,1279.094482421875
2_20220825 08,1772.45458984375
2_20220825 09,2069.77685546875
2_20220825 10,2296.59130859375
2_20220825 11,2138.211669921875
2_20220825 12,2149.169921875
2_20220825 13,2102.589599609375
2_20220825 14,2362.761962890625
2_20220825 15,2247.8876953125
2_20220825 16,2157.67138671875
2_20220825 17,2041.8477783203125
2_20220825 18,1907.6610107421875
2_20220825 19,1711.37646484375
2_20220825 20,1642.005859375
2_20220825 21,1400.3553466796875
2_20220825 22,888.200927734375
2_20220825 23,1302.1160888671875
2_20220826 00,1276.8424072265625
2_20220826 01,1268.8697509765625
2_20220826 02,1260.2828369140625
2_20220826 03,1237.7076416015625
2_20220826 04,1234.7633056640625
2_20220826 05,1190.37109375
2_20220826 06,1232.5457763671875
2_20220826 07,1176.0045166015625
2_20220826 08,1659.56689453125
2_20220826 09,1847.9873046875
2_20220826 10,2144.4453125
2_20220826 11,1998.15869140625
2_20220826 12,2186.163818359375
2_20220826 13,1989.188720703125
2_20220826 14,2027.974365234375
2_20220826 15,2344.753662109375
2_20220826 16,2179.243408203125
2_20220826 17,1934.630615234375
2_20220826 18,1885.5673828125
2_20220826 19,1653.7921142578125
2_20220826 20,1503.3177490234375
2_20220826 21,1339.7347412109375
2_20220826 22,969.43798828125
2_20220826 23,1284.2701416015625
2_20220827 00,1279.552001953125
2_20220827 01,1271.5869140625
2_20220827 02,1195.7890625
2_20220827 03,1144.585693359375
2_20220827 04,1223.0369873046875
2_20220827 05,943.0717163085938
2_20220827 06,1094.3720703125
2_20220827 07,1068.9910888671875
2_20220827 08,1425.425537109375
2_20220827 09,1602.828857421875
2_20220827 10,1606.81396484375
2_20220827 11,2006.183349609375
2_20220827 12,1955.2569580078125
2_20220827 13,1938.698486328125
2_20220827 14,1982.6116943359375
2_20220827 15,2005.398193359375
2_20220827 16,1977.48486328125
2_20220827 17,1794.050537109375
2_20220827 18,1764.1468505859375
2_20220827 19,1692.7730712890625
2_20220827 20,1492.26953125
2_20220827 21,1196.970458984375
2_20220827 22,893.6226196289062
2_20220827 23,1283.2081298828125
2_20220828 00,1248.9334716796875
2_20220828 01,1187.672119140625
2_20220828 02,1164.81298828125
2_20220828 03,1125.185791015625
2_20220828 04,1070.48095703125
2_20220828 05,995.962890625
2_20220828 06,890.4691772460938
2_20220828 07,858.5603637695312
2_20220828 08,1251.393310546875
2_20220828 09,1427.8052978515625
2_20220828 10,1872.2584228515625
2_20220828 11,1705.4012451171875
2_20220828 12,1807.166259765625
2_20220828 13,1906.8321533203125
2_20220828 14,1886.2750244140625
2_20220828 15,1908.1707763671875
2_20220828 16,1939.6435546875
2_20220828 17,1942.1837158203125
2_20220828 18,1807.93017578125
2_20220828 19,1612.092041015625
2_20220828 20,1422.8056640625
2_20220828 21,1075.819580078125
2_20220828 22,846.6134643554688
2_20220828 23,1241.4150390625
2_20220829 00,1259.059326171875
2_20220829 01,1251.6141357421875
2_20220829 02,1223.423828125
2_20220829 03,1235.178955078125
2_20220829 04,1214.351318359375
2_20220829 05,1148.283935546875
2_20220829 06,1193.0250244140625
2_20220829 07,1186.9244384765625
2_20220829 08,911.6214599609375
2_20220829 09,930.9730224609375
2_20220829 10,1025.927734375
2_20220829 11,1267.9866943359375
2_20220829 12,1223.35498046875
2_20220829 13,1268.32958984375
2_20220829 14,1112.0726318359375
2_20220829 15,1057.3692626953125
2_20220829 16,1059.5421142578125
2_20220829 17,1089.595458984375
2_20220829 18,1028.7392578125
2_20220829 19,996.6473999023438
2_20220829 20,1054.4053955078125
2_20220829 21,955.7359619140625
2_20220829 22,852.7388916015625
2_20220829 23,1250.755126953125
2_20220830 00,1245.9884033203125
2_20220830 01,1253.5616455078125
2_20220830 02,1271.5350341796875
2_20220830 03,1189.3759765625
2_20220830 04,1184.788330078125
2_20220830 05,1163.751953125
2_20220830 06,993.0597534179688
2_20220830 07,1132.8935546875
2_20220830 08,1580.500732421875
2_20220830 09,1782.338134765625
2_20220830 10,1933.3270263671875
2_20220830 11,1781.696044921875
2_20220830 12,1964.84130859375
2_20220830 13,2049.749267578125
2_20220830 14,2053.39990234375
2_20220830 15,2074.387939453125
2_20220830 16,2096.017333984375
2_20220830 17,2073.33349609375
2_20220830 18,2072.34765625
2_20220830 19,1774.4049072265625
2_20220830 20,1813.1392822265625
2_20220830 21,1538.05517578125
2_20220830 22,967.3740234375
2_20220830 23,1232.4957275390625
2_20220831 00,1222.220458984375
2_20220831 01,1202.8223876953125
2_20220831 02,1178.9302978515625
2_20220831 03,1150.42041015625
2_20220831 04,1125.922119140625
2_20220831 05,1124.16162109375
2_20220831 06,1173.9962158203125
2_20220831 07,1132.0615234375
2_20220831 08,1635.232666015625
2_20220831 09,1867.2139892578125
2_20220831 10,2127.213623046875
2_20220831 11,1894.501953125
2_20220831 12,2099.133544921875
2_20220831 13,2131.589111328125
2_20220831 14,2185.563232421875
2_20220831 15,2173.2548828125
2_20220831 16,2151.353515625
2_20220831 17,2172.057373046875
2_20220831 18,1966.514892578125
2_20220831 19,1717.53564453125
2_20220831 20,1618.389892578125
2_20220831 21,1415.5997314453125
2_20220831 22,966.9121704101562
2_20220831 23,1244.1075439453125
3_20220825 00,1063.686279296875
3_20220825 01,1044.723388671875
3_20220825 02,1017.7853393554688
3_20220825 03,959.7750854492188
3_20220825 04,952.7951049804688
3_20220825 05,943.8651123046875
3_20220825 06,930.1402587890625
3_20220825 07,1022.6883544921875
3_20220825 08,1119.3826904296875
3_20220825 09,1164.3558349609375
3_20220825 10,1208.2991943359375
3_20220825 11,1242.3759765625
3_20220825 12,1267.9637451171875
3_20220825 13,1409.317626953125
3_20220825 14,1604.410400390625
3_20220825 15,1853.0697021484375
3_20220825 16,1637.45849609375
3_20220825 17,1675.44091796875
3_20220825 18,2176.378173828125
3_20220825 19,2196.919189453125
3_20220825 20,2339.624755859375
3_20220825 21,1931.830810546875
3_20220825 22,1172.8919677734375
3_20220825 23,991.7568969726562
3_20220826 00,1041.662109375
3_20220826 01,1005.1854858398438
3_20220826 02,967.5621337890625
3_20220826 03,949.7485961914062
3_20220826 04,882.3798217773438
3_20220826 05,920.08544921875
3_20220826 06,951.1411743164062
3_20220826 07,999.3328247070312
3_20220826 08,1050.5352783203125
3_20220826 09,1101.585205078125
3_20220826 10,1174.7213134765625
3_20220826 11,1193.39306640625
3_20220826 12,1218.1239013671875
3_20220826 13,1388.643798828125
3_20220826 14,1680.6048583984375
3_20220826 15,1881.339111328125
3_20220826 16,1978.1922607421875
3_20220826 17,1964.03564453125
3_20220826 18,2424.5908203125
3_20220826 19,2533.297119140625
3_20220826 20,2519.092041015625
3_20220826 21,2025.2410888671875
3_20220826 22,1312.292236328125
3_20220826 23,1019.0733642578125
3_20220827 00,986.3984985351562
3_20220827 01,994.984619140625
3_20220827 02,908.90234375
3_20220827 03,962.1065673828125
3_20220827 04,939.892333984375
3_20220827 05,893.857421875
3_20220827 06,870.3833618164062
3_20220827 07,903.3400268554688
3_20220827 08,963.4220581054688
3_20220827 09,1052.056640625
3_20220827 10,1075.16796875
3_20220827 11,1135.259033203125
3_20220827 12,1212.400146484375
3_20220827 13,1274.707763671875
3_20220827 14,1424.180908203125
3_20220827 15,1765.811767578125
3_20220827 16,1759.4951171875
3_20220827 17,1698.5418701171875
3_20220827 18,2313.51025390625
3_20220827 19,2290.0703125
3_20220827 20,2420.317626953125
3_20220827 21,1768.8048095703125
3_20220827 22,1130.0888671875
3_20220827 23,960.16796875
3_20220828 00,975.1185302734375
3_20220828 01,983.6802368164062
3_20220828 02,999.3472900390625
3_20220828 03,959.8181762695312
3_20220828 04,934.626220703125
3_20220828 05,860.8190307617188
3_20220828 06,857.5953979492188
3_20220828 07,888.48681640625
3_20220828 08,955.943115234375
3_20220828 09,1006.7631225585938
3_20220828 10,1042.7027587890625
3_20220828 11,988.8435668945312
3_20220828 12,1024.9161376953125
3_20220828 13,1204.382080078125
3_20220828 14,1377.064453125
3_20220828 15,1715.4066162109375
3_20220828 16,1657.419921875
3_20220828 17,1822.5845947265625
3_20220828 18,2188.09033203125
3_20220828 19,2256.92724609375
3_20220828 20,2141.9365234375
3_20220828 21,1683.536376953125
3_20220828 22,1145.91943359375
3_20220828 23,1038.08935546875
3_20220829 00,1098.0267333984375
3_20220829 01,1041.0283203125
3_20220829 02,976.9901733398438
3_20220829 03,973.4732055664062
3_20220829 04,976.15185546875
3_20220829 05,985.626220703125
3_20220829 06,946.70556640625
3_20220829 07,962.1810913085938
3_20220829 08,951.376953125
3_20220829 09,1058.9815673828125
3_20220829 10,1106.6436767578125
3_20220829 11,1097.20166015625
3_20220829 12,1123.3035888671875
3_20220829 13,1105.3905029296875
3_20220829 14,1069.201416015625
3_20220829 15,1063.2833251953125
3_20220829 16,1072.8441162109375
3_20220829 17,1105.859619140625
3_20220829 18,1099.8184814453125
3_20220829 19,1156.162841796875
3_20220829 20,1098.7442626953125
3_20220829 21,1005.044189453125
3_20220829 22,857.9540405273438
3_20220829 23,852.5230712890625
3_20220830 00,920.5218505859375
3_20220830 01,950.8770141601562
3_20220830 02,923.0924682617188
3_20220830 03,922.0331420898438
3_20220830 04,877.1807250976562
3_20220830 05,910.7628173828125
3_20220830 06,956.070556640625
3_20220830 07,1023.3965454101562
3_20220830 08,1116.4095458984375
3_20220830 09,1271.641357421875
3_20220830 10,1329.2952880859375
3_20220830 11,1338.61767578125
3_20220830 12,1341.5616455078125
3_20220830 13,1265.364501953125
3_20220830 14,1274.736572265625
3_20220830 15,1544.5938720703125
3_20220830 16,1629.363525390625
3_20220830 17,1592.7010498046875
3_20220830 18,1603.5433349609375
3_20220830 19,1441.689453125
3_20220830 20,1494.4913330078125
3_20220830 21,1268.6436767578125
3_20220830 22,1048.9783935546875
3_20220830 23,961.7643432617188
3_20220831 00,973.3655395507812
3_20220831 01,893.4847412109375
3_20220831 02,915.5462646484375
3_20220831 03,920.7109375
3_20220831 04,855.65673828125
3_20220831 05,872.4037475585938
3_20220831 06,917.1534423828125
3_20220831 07,1002.421142578125
3_20220831 08,1018.1945190429688
3_20220831 09,1112.6624755859375
3_20220831 10,1215.3544921875
3_20220831 11,1174.789306640625
3_20220831 12,1298.12841796875
3_20220831 13,1302.03466796875
3_20220831 14,1453.94921875
3_20220831 15,1845.8414306640625
3_20220831 16,1769.923583984375
3_20220831 17,1805.2640380859375
3_20220831 18,2300.97705078125
3_20220831 19,2305.479248046875
3_20220831 20,2357.048828125
3_20220831 21,2038.336669921875
3_20220831 22,1266.6265869140625
3_20220831 23,1041.73193359375
4_20220825 00,704.1229858398438
4_20220825 01,706.0336303710938
4_20220825 02,703.020263671875
4_20220825 03,692.9480590820312
4_20220825 04,704.505126953125
4_20220825 05,683.8919067382812
4_20220825 06,745.4445190429688
4_20220825 07,846.90234375
4_20220825 08,1042.2291259765625
4_20220825 09,1261.0028076171875
4_20220825 10,1369.4906005859375
4_20220825 11,1387.741455078125
4_20220825 12,1345.69873046875
4_20220825 13,1342.3997802734375
4_20220825 14,1296.815673828125
4_20220825 15,1246.127197265625
4_20220825 16,1166.40087890625
4_20220825 17,1057.5416259765625
4_20220825 18,895.12646484375
4_20220825 19,786.0590209960938
4_20220825 20,795.1238403320312
4_20220825 21,769.294921875
4_20220825 22,759.5596313476562
4_20220825 23,692.1272583007812
4_20220826 00,665.8847045898438
4_20220826 01,660.0706787109375
4_20220826 02,664.9673461914062
4_20220826 03,664.8707275390625
4_20220826 04,665.9450073242188
4_20220826 05,689.1953125
4_20220826 06,744.5693969726562
4_20220826 07,828.91650390625
4_20220826 08,988.8911743164062
4_20220826 09,1236.2547607421875
4_20220826 10,1316.4993896484375
4_20220826 11,1357.21337890625
4_20220826 12,1374.7154541015625
4_20220826 13,1410.9371337890625
4_20220826 14,1359.282958984375
4_20220826 15,1351.7254638671875
4_20220826 16,1287.6634521484375
4_20220826 17,1119.41943359375
4_20220826 18,985.8201293945312
4_20220826 19,829.4110717773438
4_20220826 20,804.3721313476562
4_20220826 21,767.824951171875
4_20220826 22,761.3543701171875
4_20220826 23,716.9491577148438
4_20220827 00,701.7637939453125
4_20220827 01,697.6143188476562
4_20220827 02,633.9644165039062
4_20220827 03,641.6709594726562
4_20220827 04,634.21826171875
4_20220827 05,676.155517578125
4_20220827 06,737.0385131835938
4_20220827 07,850.9215087890625
4_20220827 08,1005.408447265625
4_20220827 09,1216.41162109375
4_20220827 10,1276.13037109375
4_20220827 11,1297.1129150390625
4_20220827 12,1285.9398193359375
4_20220827 13,1288.1458740234375
4_20220827 14,1248.3717041015625
4_20220827 15,1229.4927978515625
4_20220827 16,1182.4453125
4_20220827 17,1030.954345703125
4_20220827 18,892.725341796875
4_20220827 19,781.9664916992188
4_20220827 20,782.2489013671875
4_20220827 21,741.8779907226562
4_20220827 22,726.7154541015625
4_20220827 23,678.851318359375
4_20220828 00,657.9678955078125
4_20220828 01,656.0385131835938
4_20220828 02,670.7637329101562
4_20220828 03,662.376220703125
4_20220828 04,667.5209350585938
4_20220828 05,681.6771240234375
4_20220828 06,730.1275634765625
4_20220828 07,833.0526123046875
4_20220828 08,991.2208251953125
4_20220828 09,1191.80322265625
4_20220828 10,1279.1190185546875
4_20220828 11,1309.1524658203125
4_20220828 12,1351.0384521484375
4_20220828 13,1330.3896484375
4_20220828 14,1298.62353515625
4_20220828 15,1308.20849609375
4_20220828 16,1292.3115234375
4_20220828 17,1172.3438720703125
4_20220828 18,1053.884033203125
4_20220828 19,876.1231689453125
4_20220828 20,798.7614135742188
4_20220828 21,756.1409912109375
4_20220828 22,744.1676025390625
4_20220828 23,719.37158203125
4_20220829 00,707.5535888671875
4_20220829 01,706.427001953125
4_20220829 02,713.2163696289062
4_20220829 03,697.9093017578125
4_20220829 04,700.992431640625
4_20220829 05,682.5051879882812
4_20220829 06,746.9808959960938
4_20220829 07,858.9226684570312
4_20220829 08,969.6828002929688
4_20220829 09,1193.1376953125
4_20220829 10,1276.169677734375
4_20220829 11,1294.3377685546875
4_20220829 12,1308.640380859375
4_20220829 13,1269.7373046875
4_20220829 14,1241.2650146484375
4_20220829 15,1216.666748046875
4_20220829 16,1126.8284912109375
4_20220829 17,1051.733154296875
4_20220829 18,921.7960815429688
4_20220829 19,815.648681640625
4_20220829 20,817.773193359375
4_20220829 21,762.4498291015625
4_20220829 22,749.6828002929688
4_20220829 23,700.5248413085938
4_20220830 00,684.0098266601562
4_20220830 01,672.2860107421875
4_20220830 02,674.68359375
4_20220830 03,682.7280883789062
4_20220830 04,694.3109741210938
4_20220830 05,702.0874633789062
4_20220830 06,754.1673583984375
4_20220830 07,856.390625
4_20220830 08,987.7066040039062
4_20220830 09,1188.75830078125
4_20220830 10,1275.0361328125
4_20220830 11,1291.89453125
4_20220830 12,1284.145263671875
4_20220830 13,1259.6422119140625
4_20220830 14,1238.6932373046875
4_20220830 15,1211.3980712890625
4_20220830 16,1129.388671875
4_20220830 17,1067.41064453125
4_20220830 18,940.7415771484375
4_20220830 19,870.4796142578125
4_20220830 20,850.598388671875
4_20220830 21,787.4677734375
4_20220830 22,754.3689575195312
4_20220830 23,714.0040283203125
4_20220831 00,676.3936767578125
4_20220831 01,681.6396484375
4_20220831 02,672.928466796875
4_20220831 03,670.8396606445312
4_20220831 04,683.6534423828125
4_20220831 05,700.52197265625
4_20220831 06,721.83642578125
4_20220831 07,846.0161743164062
4_20220831 08,978.859619140625
4_20220831 09,1176.6796875
4_20220831 10,1301.57177734375
4_20220831 11,1329.4549560546875
4_20220831 12,1309.001708984375
4_20220831 13,1269.211181640625
4_20220831 14,1263.86572265625
4_20220831 15,1237.681884765625
4_20220831 16,1140.5960693359375
4_20220831 17,1063.7320556640625
4_20220831 18,894.886962890625
4_20220831 19,803.4027709960938
4_20220831 20,794.2247314453125
4_20220831 21,757.2628173828125
4_20220831 22,728.2255249023438
4_20220831 23,697.476806640625
5_20220825 00,1920.604736328125
5_20220825 01,1905.7166748046875
5_20220825 02,1896.0859375
5_20220825 03,1869.422607421875
5_20220825 04,1878.4364013671875
5_20220825 05,2000.3216552734375
5_20220825 06,2019.4190673828125
5_20220825 07,2215.78662109375
5_20220825 08,2731.538330078125
5_20220825 09,3400.57275390625
5_20220825 10,3399.46728515625
5_20220825 11,3492.172607421875
5_20220825 12,3318.78662109375
5_20220825 13,3501.662109375
5_20220825 14,3657.1552734375
5_20220825 15,3263.55810546875
5_20220825 16,2851.781005859375
5_20220825 17,2505.4697265625
5_20220825 18,2171.988525390625
5_20220825 19,1838.61181640625
5_20220825 20,1772.3509521484375
5_20220825 21,1737.382568359375
5_20220825 22,1570.8271484375
5_20220825 23,1581.219482421875
5_20220826 00,1797.38037109375
5_20220826 01,1748.1903076171875
5_20220826 02,1748.3753662109375
5_20220826 03,1753.9508056640625
5_20220826 04,1774.324951171875
5_20220826 05,1804.6630859375
5_20220826 06,1892.5218505859375
5_20220826 07,2143.336181640625
5_20220826 08,2839.67822265625
5_20220826 09,3979.294921875
5_20220826 10,4022.156982421875
5_20220826 11,5014.56689453125
5_20220826 12,5669.30615234375
5_20220826 13,5134.55810546875
5_20220826 14,4081.907470703125
5_20220826 15,4368.38720703125
5_20220826 16,3852.67724609375
5_20220826 17,4725.27490234375
5_20220826 18,4081.63134765625
5_20220826 19,4755.47412109375
5_20220826 20,4671.89501953125
5_20220826 21,2708.892333984375
5_20220826 22,1732.6888427734375
5_20220826 23,1657.8914794921875
5_20220827 00,1911.8223876953125
5_20220827 01,1885.0928955078125
5_20220827 02,1775.6085205078125
5_20220827 03,1819.9393310546875
5_20220827 04,1776.146484375
5_20220827 05,1809.2913818359375
5_20220827 06,1887.4549560546875
5_20220827 07,1983.7275390625
5_20220827 08,2825.70947265625
5_20220827 09,3293.956298828125
5_20220827 10,3475.795654296875
5_20220827 11,4839.74951171875
5_20220827 12,5453.01171875
5_20220827 13,5618.3046875
5_20220827 14,5466.88525390625
5_20220827 15,5753.88427734375
5_20220827 16,5548.326171875
5_20220827 17,5038.919921875
5_20220827 18,4257.75146484375
5_20220827 19,4774.4853515625
5_20220827 20,4765.92919921875
5_20220827 21,2706.052490234375
5_20220827 22,1633.443359375
5_20220827 23,1604.8466796875
5_20220828 00,1621.7626953125
5_20220828 01,1615.810791015625
5_20220828 02,1574.9869384765625
5_20220828 03,1580.3995361328125
5_20220828 04,1600.1707763671875
5_20220828 05,1636.757080078125
5_20220828 06,1781.890869140625
5_20220828 07,2031.275390625
5_20220828 08,3718.5849609375
5_20220828 09,4283.3818359375
5_20220828 10,4763.93212890625
5_20220828 11,5257.76953125
5_20220828 12,5133.869140625
5_20220828 13,5500.7236328125
5_20220828 14,6007.36279296875
5_20220828 15,6599.65185546875
5_20220828 16,6356.67333984375
5_20220828 17,5907.35009765625
5_20220828 18,3140.8212890625
5_20220828 19,1833.5941162109375
5_20220828 20,1717.2906494140625
5_20220828 21,1672.938720703125
5_20220828 22,1571.7860107421875
5_20220828 23,1547.07763671875
5_20220829 00,1865.3580322265625
5_20220829 01,1815.992919921875
5_20220829 02,1819.5799560546875
5_20220829 03,1812.665771484375
5_20220829 04,1811.89990234375
5_20220829 05,1778.6470947265625
5_20220829 06,1767.7431640625
5_20220829 07,1702.24755859375
5_20220829 08,1688.8856201171875
5_20220829 09,1697.44970703125
5_20220829 10,1730.9202880859375
5_20220829 11,1725.680908203125
5_20220829 12,1713.619140625
5_20220829 13,1684.2965087890625
5_20220829 14,1480.871826171875
5_20220829 15,1405.7647705078125
5_20220829 16,1491.6890869140625
5_20220829 17,1689.784912109375
5_20220829 18,1766.28173828125
5_20220829 19,1691.805419921875
5_20220829 20,1648.8663330078125
5_20220829 21,1619.4678955078125
5_20220829 22,1596.3660888671875
5_20220829 23,1606.7078857421875
5_20220830 00,1783.58349609375
5_20220830 01,1784.89794921875
5_20220830 02,1814.8868408203125
5_20220830 03,1799.2965087890625
5_20220830 04,1802.284912109375
5_20220830 05,1803.7493896484375
5_20220830 06,1788.0999755859375
5_20220830 07,1805.9747314453125
5_20220830 08,1895.9727783203125
5_20220830 09,1999.88037109375
5_20220830 10,2030.2012939453125
5_20220830 11,2005.7965087890625
5_20220830 12,2040.076416015625
5_20220830 13,2045.36083984375
5_20220830 14,1675.186279296875
5_20220830 15,1675.2196044921875
5_20220830 16,1700.3179931640625
5_20220830 17,1890.12158203125
5_20220830 18,1808.1383056640625
5_20220830 19,1764.765869140625
5_20220830 20,1702.109130859375
5_20220830 21,1655.207763671875
5_20220830 22,1603.26513671875
5_20220830 23,1612.1441650390625
5_20220831 00,1848.7413330078125
5_20220831 01,1854.408447265625
5_20220831 02,1859.958984375
5_20220831 03,1808.688232421875
5_20220831 04,1839.5870361328125
5_20220831 05,1854.2784423828125
5_20220831 06,1885.939697265625
5_20220831 07,1962.081298828125
5_20220831 08,2081.496337890625
5_20220831 09,2229.338623046875
5_20220831 10,2276.956787109375
5_20220831 11,2208.205810546875
5_20220831 12,2249.484619140625
5_20220831 13,2318.7265625
5_20220831 14,2179.555419921875
5_20220831 15,2062.874755859375
5_20220831 16,2055.858154296875
5_20220831 17,2303.150634765625
5_20220831 18,2021.67236328125
5_20220831 19,1770.712158203125
5_20220831 20,1708.82470703125
5_20220831 21,1636.685791015625
5_20220831 22,1575.8265380859375
5_20220831 23,1584.37353515625
6_20220825 00,1099.308349609375
6_20220825 01,1046.0943603515625
6_20220825 02,1008.9161987304688
6_20220825 03,1022.0813598632812
6_20220825 04,983.1318359375
6_20220825 05,1032.359375
6_20220825 06,1145.70703125
6_20220825 07,1474.641845703125
6_20220825 08,1637.231689453125
6_20220825 09,2027.0491943359375
6_20220825 10,2774.631591796875
6_20220825 11,2840.4794921875
6_20220825 12,2910.28564453125
6_20220825 13,2901.378173828125
6_20220825 14,2889.570556640625
6_20220825 15,2839.18994140625
6_20220825 16,2653.6728515625
6_20220825 17,2569.396240234375
6_20220825 18,2184.593994140625
6_20220825 19,2004.1134033203125
6_20220825 20,1881.0830078125
6_20220825 21,1723.146728515625
6_20220825 22,1523.969970703125
6_20220825 23,1390.9129638671875
6_20220826 00,1068.3797607421875
6_20220826 01,1022.1325073242188
6_20220826 02,994.7304077148438
6_20220826 03,992.1200561523438
