num_date_time,answer
1_20220830 14,3966.57421875
1_20220830 15,3846.5693359375
1_20220830 16,3641.572998046875
1_20220830 17,3478.032470703125
1_20220830 18,2602.05419921875
1_20220830 19,2456.1298828125
1_20220830 20,2284.023193359375
1_20220830 21,1773.353759765625
1_20220830 22,1292.2606201171875
1_20220830 23,1881.157958984375
1_20220831 00,1908.0079345703125
1_20220831 01,1845.7791748046875
1_20220831 02,1639.5126953125
1_20220831 03,1629.4114990234375
1_20220831 04,1644.4794921875
1_20220831 05,1678.563232421875
1_20220831 06,1905.712646484375
1_20220831 07,2158.96875
1_20220831 08,2634.55517578125
1_20220831 09,3009.349853515625
1_20220831 10,3569.161376953125
1_20220831 11,3762.7451171875
1_20220831 12,3835.976318359375
1_20220831 13,3889.16943359375
1_20220831 14,3837.25146484375
1_20220831 15,3761.44873046875
1_20220831 16,3586.48876953125
1_20220831 17,3162.22216796875
1_20220831 18,2708.18408203125
1_20220831 19,2263.64306640625
1_20220831 20,2162.873291015625
1_20220831 21,1972.2744140625
1_20220831 22,1594.90234375
1_20220831 23,2136.703125
2_20220825 00,1290.8270263671875
2_20220825 01,1288.677734375
2_20220825 02,1272.773681640625
2_20220825 03,1251.189697265625
2_20220825 04,1264.406005859375
2_20220825 05,1228.74951171875
2_20220825 06,1266.6656494140625
2_20220825 07,1279.328125
2_20220825 08,1814.47412109375
2_20220825 09,2016.400634765625
2_20220825 10,2161.84814453125
2_20220825 11,2109.117919921875
2_20220825 12,2164.103515625
2_20220825 13,2070.557373046875
2_20220825 14,2351.44287109375
2_20220825 15,2182.89111328125
2_20220825 16,2102.215576171875
2_20220825 17,2099.80712890625
2_20220825 18,2037.5335693359375
2_20220825 19,1786.1920166015625
2_20220825 20,1612.556396484375
2_20220825 21,1365.739013671875
2_20220825 22,927.5426635742188
2_20220825 23,1271.030517578125
2_20220826 00,1271.0810546875
2_20220826 01,1268.84228515625
2_20220826 02,1252.2027587890625
2_20220826 03,1219.558837890625
2_20220826 04,1198.659423828125
2_20220826 05,1218.9322509765625
2_20220826 06,1211.8250732421875
2_20220826 07,1202.372802734375
2_20220826 08,1728.1812744140625
2_20220826 09,1846.4205322265625
2_20220826 10,2127.857177734375
2_20220826 11,2048.885986328125
2_20220826 12,2197.087890625
2_20220826 13,2063.62939453125
2_20220826 14,2049.31298828125
2_20220826 15,2295.4951171875
2_20220826 16,2167.267578125
2_20220826 17,1900.8671875
2_20220826 18,1861.1759033203125
2_20220826 19,1689.349853515625
2_20220826 20,1489.3238525390625
2_20220826 21,1273.626708984375
2_20220826 22,983.650390625
2_20220826 23,1270.57763671875
2_20220827 00,1282.41943359375
2_20220827 01,1298.0655517578125
2_20220827 02,1195.291015625
2_20220827 03,1163.5528564453125
2_20220827 04,1270.1640625
2_20220827 05,1048.144775390625
2_20220827 06,1143.4520263671875
2_20220827 07,1023.5799560546875
2_20220827 08,1593.0821533203125
2_20220827 09,1751.1160888671875
2_20220827 10,1751.318359375
2_20220827 11,2090.776123046875
2_20220827 12,1957.822998046875
2_20220827 13,2060.329833984375
2_20220827 14,2131.376220703125
2_20220827 15,2125.228271484375
2_20220827 16,2119.43603515625
2_20220827 17,2008.1170654296875
2_20220827 18,1852.4658203125
2_20220827 19,1487.7276611328125
2_20220827 20,1215.7318115234375
2_20220827 21,965.6017456054688
2_20220827 22,874.1541748046875
2_20220827 23,1280.7635498046875
2_20220828 00,1240.25244140625
2_20220828 01,1250.549560546875
2_20220828 02,1186.234130859375
2_20220828 03,1120.607666015625
2_20220828 04,1043.2806396484375
2_20220828 05,925.7971801757812
2_20220828 06,878.0347900390625
2_20220828 07,835.3593139648438
2_20220828 08,1431.6104736328125
2_20220828 09,1548.2498779296875
2_20220828 10,1791.5960693359375
2_20220828 11,1746.8922119140625
2_20220828 12,1887.6810302734375
2_20220828 13,2034.977783203125
2_20220828 14,2097.528076171875
2_20220828 15,2074.316162109375
2_20220828 16,2114.798583984375
2_20220828 17,1971.0079345703125
2_20220828 18,1700.7216796875
2_20220828 19,1384.3438720703125
2_20220828 20,1221.896240234375
2_20220828 21,990.1334838867188
2_20220828 22,874.3970947265625
2_20220828 23,1248.195556640625
2_20220829 00,1273.9833984375
2_20220829 01,1282.6759033203125
2_20220829 02,1243.8004150390625
2_20220829 03,1243.932373046875
2_20220829 04,1245.9571533203125
2_20220829 05,1133.222412109375
2_20220829 06,1155.4755859375
2_20220829 07,1080.0469970703125
2_20220829 08,911.9000854492188
2_20220829 09,987.3060913085938
2_20220829 10,1052.337646484375
2_20220829 11,1292.112060546875
2_20220829 12,1301.3211669921875
2_20220829 13,1314.538818359375
2_20220829 14,1118.010009765625
2_20220829 15,1041.489013671875
2_20220829 16,1088.302978515625
2_20220829 17,1139.838623046875
2_20220829 18,985.6854248046875
2_20220829 19,1038.3797607421875
2_20220829 20,1009.3679809570312
2_20220829 21,981.9244995117188
2_20220829 22,840.3988647460938
2_20220829 23,1197.49609375
2_20220830 00,1195.6751708984375
2_20220830 01,1206.1060791015625
2_20220830 02,1192.563720703125
2_20220830 03,1108.654296875
2_20220830 04,1142.5474853515625
2_20220830 05,1082.5650634765625
2_20220830 06,939.8859252929688
2_20220830 07,1019.45849609375
2_20220830 08,1516.4012451171875
2_20220830 09,1731.048095703125
2_20220830 10,2082.718994140625
2_20220830 11,1925.42236328125
2_20220830 12,1917.1534423828125
2_20220830 13,2263.00634765625
2_20220830 14,2249.38671875
2_20220830 15,2299.620361328125
2_20220830 16,2334.007568359375
2_20220830 17,2323.63427734375
2_20220830 18,2313.814453125
2_20220830 19,2131.66162109375
2_20220830 20,1863.933837890625
2_20220830 21,1526.7845458984375
2_20220830 22,995.0222778320312
2_20220830 23,1178.6630859375
2_20220831 00,1254.3603515625
2_20220831 01,1262.7974853515625
2_20220831 02,1230.502685546875
2_20220831 03,1184.129638671875
2_20220831 04,1178.046142578125
2_20220831 05,1155.201416015625
2_20220831 06,1196.02099609375
2_20220831 07,1137.80517578125
2_20220831 08,1644.6875
2_20220831 09,1849.9781494140625
2_20220831 10,2038.19775390625
2_20220831 11,1946.2607421875
2_20220831 12,2104.6435546875
2_20220831 13,2117.160888671875
2_20220831 14,2152.3779296875
2_20220831 15,2165.088134765625
2_20220831 16,2128.93994140625
2_20220831 17,2123.2138671875
2_20220831 18,2090.142822265625
2_20220831 19,1750.4652099609375
2_20220831 20,1588.4271240234375
2_20220831 21,1328.2850341796875
2_20220831 22,950.05224609375
2_20220831 23,1263.1904296875
3_20220825 00,1082.224853515625
3_20220825 01,1064.7978515625
3_20220825 02,1040.7542724609375
3_20220825 03,939.4484252929688
3_20220825 04,940.0914916992188
3_20220825 05,912.892822265625
3_20220825 06,894.7174072265625
3_20220825 07,1034.982666015625
3_20220825 08,1102.240234375
3_20220825 09,1158.823486328125
3_20220825 10,1261.9638671875
3_20220825 11,1294.4114990234375
3_20220825 12,1310.4886474609375
3_20220825 13,1289.1688232421875
3_20220825 14,1545.5198974609375
3_20220825 15,1901.1434326171875
3_20220825 16,1834.9583740234375
3_20220825 17,1894.67822265625
3_20220825 18,2188.8251953125
3_20220825 19,2249.736572265625
3_20220825 20,2359.328857421875
3_20220825 21,1933.438232421875
3_20220825 22,1143.027099609375
3_20220825 23,982.9497680664062
3_20220826 00,1102.953857421875
3_20220826 01,1044.4000244140625
3_20220826 02,985.2613525390625
3_20220826 03,956.9048461914062
3_20220826 04,912.4435424804688
3_20220826 05,905.5870361328125
3_20220826 06,887.5372314453125
3_20220826 07,986.6768188476562
3_20220826 08,1064.8546142578125
3_20220826 09,1136.7392578125
3_20220826 10,1198.599609375
3_20220826 11,1171.677001953125
3_20220826 12,1239.0677490234375
3_20220826 13,1388.564697265625
3_20220826 14,1587.4005126953125
3_20220826 15,1846.201171875
3_20220826 16,2070.16650390625
3_20220826 17,2224.42333984375
3_20220826 18,2478.810302734375
3_20220826 19,2720.711181640625
3_20220826 20,2522.13037109375
3_20220826 21,2057.509033203125
3_20220826 22,1324.5804443359375
3_20220826 23,1011.6758422851562
3_20220827 00,1005.3500366210938
3_20220827 01,989.7239990234375
3_20220827 02,990.4349975585938
3_20220827 03,937.9843139648438
3_20220827 04,947.2933959960938
3_20220827 05,915.5219116210938
3_20220827 06,910.807373046875
3_20220827 07,951.0833129882812
3_20220827 08,999.9525756835938
3_20220827 09,1129.384033203125
3_20220827 10,1114.54541015625
3_20220827 11,1217.67578125
3_20220827 12,1238.8115234375
3_20220827 13,1283.98291015625
3_20220827 14,1466.311767578125
3_20220827 15,1803.181640625
3_20220827 16,1905.1151123046875
3_20220827 17,2089.572265625
3_20220827 18,2342.869140625
3_20220827 19,2431.427978515625
3_20220827 20,2490.75
3_20220827 21,1711.6123046875
3_20220827 22,1339.0384521484375
3_20220827 23,1127.9119873046875
3_20220828 00,1128.323974609375
3_20220828 01,1064.7021484375
3_20220828 02,1002.8255004882812
3_20220828 03,1026.4251708984375
3_20220828 04,966.0284423828125
3_20220828 05,926.1893920898438
3_20220828 06,889.4833374023438
3_20220828 07,925.8164672851562
3_20220828 08,963.5582275390625
3_20220828 09,1031.7999267578125
3_20220828 10,1080.66748046875
3_20220828 11,1037.16748046875
3_20220828 12,1039.191162109375
3_20220828 13,1223.662109375
3_20220828 14,1338.582275390625
3_20220828 15,1744.584228515625
3_20220828 16,1722.46240234375
3_20220828 17,1917.8701171875
3_20220828 18,2291.840576171875
3_20220828 19,2363.91650390625
3_20220828 20,2169.865478515625
3_20220828 21,1721.578857421875
3_20220828 22,1264.52978515625
3_20220828 23,1148.8814697265625
3_20220829 00,1171.6158447265625
3_20220829 01,1081.6519775390625
3_20220829 02,1065.1292724609375
3_20220829 03,1030.975830078125
3_20220829 04,982.83544921875
3_20220829 05,1023.2291259765625
3_20220829 06,951.872802734375
3_20220829 07,969.577880859375
3_20220829 08,1024.007568359375
3_20220829 09,1070.037109375
3_20220829 10,1123.4061279296875
3_20220829 11,1126.7227783203125
3_20220829 12,1123.62841796875
3_20220829 13,1131.1700439453125
3_20220829 14,1108.5811767578125
3_20220829 15,1119.05908203125
3_20220829 16,1158.0361328125
3_20220829 17,1146.46875
3_20220829 18,1182.6168212890625
3_20220829 19,1227.192626953125
3_20220829 20,1191.78662109375
3_20220829 21,1042.3114013671875
3_20220829 22,863.8807983398438
3_20220829 23,956.364013671875
3_20220830 00,1039.630859375
3_20220830 01,1017.7474975585938
3_20220830 02,965.724853515625
3_20220830 03,895.5733032226562
3_20220830 04,901.484130859375
3_20220830 05,888.9146728515625
3_20220830 06,923.5471801757812
3_20220830 07,985.7075805664062
3_20220830 08,1084.135009765625
3_20220830 09,1267.304931640625
3_20220830 10,1293.0458984375
3_20220830 11,1306.546630859375
3_20220830 12,1313.8753662109375
3_20220830 13,1379.5286865234375
3_20220830 14,1440.1807861328125
3_20220830 15,1696.8580322265625
3_20220830 16,1749.330810546875
3_20220830 17,1638.956298828125
3_20220830 18,1601.5455322265625
3_20220830 19,1485.8316650390625
3_20220830 20,1558.7061767578125
3_20220830 21,1300.0404052734375
3_20220830 22,1035.744140625
3_20220830 23,942.8990478515625
3_20220831 00,985.5474853515625
3_20220831 01,927.9862670898438
3_20220831 02,892.7080078125
3_20220831 03,886.9462280273438
3_20220831 04,865.7371826171875
3_20220831 05,869.37451171875
3_20220831 06,879.23876953125
3_20220831 07,949.3383178710938
3_20220831 08,1011.5140380859375
3_20220831 09,1081.5069580078125
3_20220831 10,1177.912109375
3_20220831 11,1182.96142578125
3_20220831 12,1298.64404296875
3_20220831 13,1306.5928955078125
3_20220831 14,1527.0506591796875
3_20220831 15,1878.374267578125
3_20220831 16,1888.553466796875
3_20220831 17,1808.9327392578125
3_20220831 18,2081.466552734375
3_20220831 19,2215.99462890625
3_20220831 20,2307.153564453125
3_20220831 21,1942.729736328125
3_20220831 22,1266.2626953125
3_20220831 23,1038.16650390625
4_20220825 00,710.4213256835938
4_20220825 01,711.4862060546875
4_20220825 02,705.3861694335938
4_20220825 03,695.4151611328125
4_20220825 04,703.4829711914062
4_20220825 05,688.5503540039062
4_20220825 06,750.6301879882812
4_20220825 07,858.4776611328125
4_20220825 08,1064.12744140625
4_20220825 09,1284.1871337890625
4_20220825 10,1395.1646728515625
4_20220825 11,1420.2825927734375
4_20220825 12,1359.322509765625
4_20220825 13,1336.8060302734375
4_20220825 14,1297.3287353515625
4_20220825 15,1256.3250732421875
4_20220825 16,1179.515380859375
4_20220825 17,1061.507568359375
4_20220825 18,912.8009643554688
4_20220825 19,794.5155029296875
4_20220825 20,794.5537719726562
4_20220825 21,774.2042236328125
4_20220825 22,747.6175537109375
4_20220825 23,678.8607788085938
4_20220826 00,649.1598510742188
4_20220826 01,642.963623046875
4_20220826 02,642.5938110351562
4_20220826 03,645.733154296875
4_20220826 04,642.4197387695312
4_20220826 05,659.4998779296875
4_20220826 06,736.3668823242188
4_20220826 07,839.2304077148438
4_20220826 08,1006.266845703125
4_20220826 09,1247.6727294921875
4_20220826 10,1333.4312744140625
4_20220826 11,1368.2904052734375
4_20220826 12,1377.326416015625
4_20220826 13,1403.806884765625
4_20220826 14,1370.6204833984375
4_20220826 15,1358.69873046875
4_20220826 16,1291.80322265625
4_20220826 17,1125.96142578125
4_20220826 18,994.6336669921875
4_20220826 19,848.7276611328125
4_20220826 20,803.7455444335938
4_20220826 21,770.52099609375
4_20220826 22,753.6646118164062
4_20220826 23,720.3690185546875
4_20220827 00,693.94873046875
4_20220827 01,695.8029174804688
4_20220827 02,677.3231201171875
4_20220827 03,648.37158203125
4_20220827 04,636.3576049804688
4_20220827 05,657.0833740234375
4_20220827 06,740.26123046875
4_20220827 07,842.2203369140625
4_20220827 08,998.7398071289062
4_20220827 09,1217.0394287109375
4_20220827 10,1298.47265625
4_20220827 11,1337.7484130859375
4_20220827 12,1302.2359619140625
4_20220827 13,1283.4254150390625
4_20220827 14,1248.732177734375
4_20220827 15,1233.875732421875
4_20220827 16,1173.435791015625
4_20220827 17,1040.124267578125
4_20220827 18,905.9209594726562
4_20220827 19,802.458740234375
4_20220827 20,797.8616333007812
4_20220827 21,754.9569702148438
4_20220827 22,728.1434326171875
4_20220827 23,669.2671508789062
4_20220828 00,654.9417724609375
4_20220828 01,656.3853149414062
4_20220828 02,659.22216796875
4_20220828 03,648.9920654296875
4_20220828 04,657.997314453125
4_20220828 05,663.3765258789062
4_20220828 06,742.6116943359375
4_20220828 07,829.6129150390625
4_20220828 08,985.8604736328125
4_20220828 09,1191.6605224609375
4_20220828 10,1288.822021484375
4_20220828 11,1317.6942138671875
4_20220828 12,1349.7310791015625
4_20220828 13,1322.129638671875
4_20220828 14,1298.193359375
4_20220828 15,1309.08203125
4_20220828 16,1293.4110107421875
4_20220828 17,1175.739990234375
4_20220828 18,1050.1080322265625
4_20220828 19,867.3430786132812
4_20220828 20,818.4561157226562
4_20220828 21,762.2548828125
4_20220828 22,746.1857299804688
4_20220828 23,711.7957153320312
4_20220829 00,707.6475219726562
4_20220829 01,698.6971435546875
4_20220829 02,702.6610717773438
4_20220829 03,696.2638549804688
4_20220829 04,692.7958374023438
4_20220829 05,682.1927490234375
4_20220829 06,752.8971557617188
4_20220829 07,854.9905395507812
4_20220829 08,976.6184692382812
4_20220829 09,1195.723388671875
4_20220829 10,1287.6029052734375
4_20220829 11,1305.1099853515625
4_20220829 12,1309.9202880859375
4_20220829 13,1283.5684814453125
4_20220829 14,1256.2921142578125
4_20220829 15,1238.897705078125
4_20220829 16,1120.75927734375
4_20220829 17,1065.436279296875
4_20220829 18,913.107666015625
4_20220829 19,804.8482055664062
4_20220829 20,802.06201171875
4_20220829 21,752.5320434570312
4_20220829 22,722.181640625
4_20220829 23,679.6188354492188
4_20220830 00,676.1585693359375
4_20220830 01,668.813720703125
4_20220830 02,672.9349975585938
4_20220830 03,687.7752685546875
4_20220830 04,683.6563110351562
4_20220830 05,699.3431396484375
4_20220830 06,750.8228759765625
4_20220830 07,860.7977905273438
4_20220830 08,993.8331909179688
4_20220830 09,1179.723876953125
4_20220830 10,1284.2989501953125
4_20220830 11,1295.6810302734375
4_20220830 12,1287.330322265625
4_20220830 13,1249.3695068359375
4_20220830 14,1225.6407470703125
4_20220830 15,1198.591796875
4_20220830 16,1117.3033447265625
4_20220830 17,1080.1187744140625
4_20220830 18,960.3449096679688
4_20220830 19,864.6791381835938
4_20220830 20,832.6383666992188
4_20220830 21,779.7794189453125
4_20220830 22,735.0867919921875
4_20220830 23,694.9957275390625
4_20220831 00,672.3446655273438
4_20220831 01,677.1937255859375
4_20220831 02,676.2254028320312
4_20220831 03,670.8685302734375
4_20220831 04,678.3431396484375
4_20220831 05,699.8999633789062
4_20220831 06,731.94091796875
4_20220831 07,868.077392578125
4_20220831 08,1000.6223754882812
4_20220831 09,1191.043701171875
4_20220831 10,1298.3636474609375
4_20220831 11,1349.0462646484375
4_20220831 12,1335.39892578125
4_20220831 13,1292.708984375
4_20220831 14,1266.78125
4_20220831 15,1236.7359619140625
4_20220831 16,1130.1806640625
4_20220831 17,1062.4710693359375
4_20220831 18,905.1678466796875
4_20220831 19,810.3190307617188
4_20220831 20,798.3296508789062
4_20220831 21,771.6046752929688
4_20220831 22,735.0529174804688
4_20220831 23,699.9150390625
5_20220825 00,1919.365234375
5_20220825 01,1911.283935546875
5_20220825 02,1906.430419921875
5_20220825 03,1860.1195068359375
5_20220825 04,1893.8773193359375
5_20220825 05,1940.7401123046875
5_20220825 06,1949.894775390625
5_20220825 07,2204.009521484375
5_20220825 08,2702.379638671875
5_20220825 09,3301.1845703125
5_20220825 10,3519.111572265625
5_20220825 11,3468.55908203125
5_20220825 12,3461.435302734375
5_20220825 13,3581.561767578125
5_20220825 14,3417.1044921875
5_20220825 15,3190.17138671875
5_20220825 16,2711.5205078125
5_20220825 17,2382.728759765625
5_20220825 18,2039.959228515625
5_20220825 19,1824.7662353515625
5_20220825 20,1705.2591552734375
5_20220825 21,1732.5242919921875
5_20220825 22,1606.146240234375
5_20220825 23,1586.16552734375
5_20220826 00,1817.0792236328125
5_20220826 01,1754.082763671875
5_20220826 02,1748.6309814453125
5_20220826 03,1742.1566162109375
5_20220826 04,1744.088623046875
5_20220826 05,1835.5084228515625
5_20220826 06,1924.210693359375
5_20220826 07,2215.699462890625
5_20220826 08,3024.6005859375
5_20220826 09,3344.8818359375
5_20220826 10,3314.61279296875
5_20220826 11,4177.423828125
5_20220826 12,4618.5361328125
5_20220826 13,4883.33935546875
5_20220826 14,4157.84912109375
5_20220826 15,5543.33447265625
5_20220826 16,4305.24267578125
5_20220826 17,4285.0078125
5_20220826 18,4362.89013671875
5_20220826 19,4824.7978515625
5_20220826 20,4651.3759765625
5_20220826 21,2635.620361328125
5_20220826 22,1708.779541015625
5_20220826 23,1667.6243896484375
5_20220827 00,1923.16943359375
5_20220827 01,1927.8671875
5_20220827 02,1802.22216796875
5_20220827 03,1831.8568115234375
5_20220827 04,1929.032958984375
5_20220827 05,1908.056640625
5_20220827 06,1909.535888671875
5_20220827 07,2001.7921142578125
5_20220827 08,3043.3095703125
5_20220827 09,3874.19921875
5_20220827 10,3929.527099609375
5_20220827 11,5056.5185546875
5_20220827 12,5791.1669921875
5_20220827 13,5801.0732421875
5_20220827 14,5883.5908203125
5_20220827 15,5727.97021484375
5_20220827 16,5668.17529296875
5_20220827 17,5169.8564453125
5_20220827 18,4602.61962890625
5_20220827 19,5030.875
5_20220827 20,5048.5400390625
5_20220827 21,2661.204345703125
5_20220827 22,1642.939453125
5_20220827 23,1599.9661865234375
5_20220828 00,1611.4862060546875
5_20220828 01,1606.8609619140625
5_20220828 02,1585.1661376953125
5_20220828 03,1574.842529296875
5_20220828 04,1572.9744873046875
5_20220828 05,1676.191650390625
5_20220828 06,1829.0330810546875
5_20220828 07,2053.77490234375
5_20220828 08,4174.8251953125
5_20220828 09,4865.54443359375
5_20220828 10,5002.8544921875
5_20220828 11,5291.24560546875
5_20220828 12,5469.36083984375
5_20220828 13,5907.84375
5_20220828 14,6322.021484375
5_20220828 15,6653.8603515625
5_20220828 16,6687.04833984375
5_20220828 17,5965.47314453125
5_20220828 18,3644.096435546875
5_20220828 19,1920.814697265625
5_20220828 20,1892.0531005859375
5_20220828 21,1864.090576171875
5_20220828 22,1623.3558349609375
5_20220828 23,1575.1773681640625
5_20220829 00,1910.238037109375
5_20220829 01,1879.2882080078125
5_20220829 02,1887.0196533203125
5_20220829 03,1858.921142578125
5_20220829 04,1856.76806640625
5_20220829 05,1861.864501953125
5_20220829 06,1792.4296875
5_20220829 07,1788.166748046875
5_20220829 08,1811.1087646484375
5_20220829 09,1834.942138671875
5_20220829 10,1864.9124755859375
5_20220829 11,1875.1751708984375
5_20220829 12,1842.0966796875
5_20220829 13,1805.7198486328125
5_20220829 14,1471.9722900390625
5_20220829 15,1429.48095703125
5_20220829 16,1630.68603515625
5_20220829 17,1811.9359130859375
5_20220829 18,1797.6673583984375
5_20220829 19,1695.9293212890625
5_20220829 20,1612.6505126953125
5_20220829 21,1626.4390869140625
5_20220829 22,1589.558837890625
5_20220829 23,1580.826171875
5_20220830 00,1856.4520263671875
5_20220830 01,1859.8636474609375
5_20220830 02,1859.4947509765625
5_20220830 03,1834.5018310546875
5_20220830 04,1831.727294921875
5_20220830 05,1848.2020263671875
5_20220830 06,1858.263427734375
5_20220830 07,1849.059814453125
5_20220830 08,2036.5570068359375
5_20220830 09,2089.437255859375
5_20220830 10,2084.261962890625
5_20220830 11,2094.340087890625
5_20220830 12,2114.4326171875
5_20220830 13,2080.906982421875
5_20220830 14,1720.14892578125
5_20220830 15,1727.6455078125
5_20220830 16,1741.1722412109375
5_20220830 17,1913.3831787109375
5_20220830 18,1831.2509765625
5_20220830 19,1747.475830078125
5_20220830 20,1704.099853515625
5_20220830 21,1647.1878662109375
5_20220830 22,1600.326904296875
5_20220830 23,1611.422119140625
5_20220831 00,1882.7119140625
5_20220831 01,1901.6363525390625
5_20220831 02,1860.809326171875
5_20220831 03,1860.148681640625
5_20220831 04,1883.1109619140625
5_20220831 05,1943.3785400390625
5_20220831 06,2023.8729248046875
5_20220831 07,1994.7325439453125
5_20220831 08,2128.635009765625
5_20220831 09,2117.77978515625
5_20220831 10,2180.831787109375
5_20220831 11,2110.184814453125
5_20220831 12,2144.95703125
5_20220831 13,2234.773193359375
5_20220831 14,1988.68310546875
5_20220831 15,1853.2901611328125
5_20220831 16,2061.929443359375
5_20220831 17,2406.640625
5_20220831 18,2022.411865234375
5_20220831 19,1782.9869384765625
5_20220831 20,1687.2630615234375
5_20220831 21,1642.8094482421875
5_20220831 22,1617.03369140625
5_20220831 23,1609.797607421875
6_20220825 00,1120.889404296875
6_20220825 01,1056.4432373046875
6_20220825 02,1017.1250610351562
6_20220825 03,1015.1016235351562
6_20220825 04,983.2240600585938
6_20220825 05,1028.7930908203125
6_20220825 06,1150.5050048828125
6_20220825 07,1482.1646728515625
6_20220825 08,1600.1954345703125
6_20220825 09,1992.881591796875
6_20220825 10,2775.77978515625
6_20220825 11,2835.505615234375
6_20220825 12,2918.6337890625
6_20220825 13,2912.87646484375
6_20220825 14,2863.027587890625
6_20220825 15,2756.9384765625
6_20220825 16,2600.856201171875
6_20220825 17,2572.943603515625
6_20220825 18,2214.779541015625
6_20220825 19,2062.3125
6_20220825 20,1862.812744140625
6_20220825 21,1725.3070068359375
6_20220825 22,1521.83447265625
6_20220825 23,1420.5205078125
6_20220826 00,1074.26025390625
6_20220826 01,1029.7425537109375
6_20220826 02,999.9238891601562
